OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,id,city,company,name,type,prod,type_ru,lat,long,out,name_en,AREA,PERIMETER,CODE,NAME_1,TYPE_1,REG,AREA_1,PERIMETER_1,GLG
11,1,11,1,11,11,Ãóáêèíñêèé,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Ñåâåðî-Êîìñîìîëüñêîå ìåñòîðîæäåíèå,oil-gas-condensate,205.000000000000000,íåôòåãàçîêîíäåíñàòíîå,64.704386999999997,75.410843000000000,/oil-gas-field/north-komsomolskoe,North Komsomolskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
12,1,12,1,12,12,Õàíòû-Ìàíñèéñê,ÎÎÎ «ÐÍ-Þãàíñêíåôòåãàç»,Ïðèðàçëîìíîå ìåñòîðîæäåíèå (Ðîñíåôòü),oil,200.000000000000000,íåôòÿíîå,60.907738000000002,70.791779000000005,/oil-gas-field/prirazlomnoye-rosneft,Prirazlomnoye Rosneft,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
13,1,13,1,13,13,Ñóðãóò,ÎÀÎ ""Ñóðãóòíåôòåãàç"",Ô¸äîðîâñêîå ìåñòîðîæäåíèå,oil-gas-condensate,189.900000000000006,íåôòåãàçîêîíäåíñàòíîå,61.702894999999998,73.869324000000006,/oil-gas-field/fyodorovskoe,Fyodorovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
14,1,14,1,14,14,Ìèðíûé (Ðåñïóáëèêà Ñàõà (ßêóòèÿ)),ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Ñðåäíåáîòóîáèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,166.000000000000000,íåôòåãàçîêîíäåíñàòíîå,61.783351000000003,113.144760000000005,/oil-gas-field/srednebotuobinskoe,Srednebotuobinskoe,360115965584.392028808593750,3295676.089999999850988,1210,Nepa-Botuoba Arch,p,1,409032956975.697998046875000,18614348.852000001817942,J
15,1,15,1,15,15,Òþìåíü,ÎÀÎ ""Ñóðãóòíåôòåãàç"",Ðîãîæíèêîâñêîå ìåñòîðîæäåíèå,oil,150.000000000000000,íåôòÿíîå,62.385587999999998,67.441292000000004,/oil-gas-field/rogozhnikovskoe,Rogozhnikovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
16,1,16,1,16,16,ßðåãà,ÎÎÎ «ËÓÊÎÉË-Êîìè»,ßðåãñêîå ìåñòîðîæäåíèå,oil,131.800000000000011,íåôòÿíîå,63.347278000000003,53.605471000000001,/oil-gas-field/yaregskoye,Yaregskoye,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,30080133442.194999694824219,2594278.833999999798834,D
17,1,17,1,17,17,NA,Ñîáñòâåííèê/Èíâåñòîð,Êóìêîëüñêîå ìåñòîðîæäåíèå,gas-oil,130.000000000000000,ãàçîíåôòÿíîå,46.489727000000002,65.601619999999997,/oil-gas-field/kumkolskoe,Kumkolskoe,90695527890.817001342773438,1526796.527999999932945,1167,South Turgay Basin, ,0,1991093993625.498046875000000,45775025.710000000894070,Pg
18,1,18,1,18,18,Àñòðàõàíü,ÏÀÎ ""ËÓÊÎÉË"",Ìåñòîðîæäåíèå èì. Â. Ôèëàíîâñêîãî,oil-gas-condensate,129.000000000000000,íåôòåãàçîêîíäåíñàòíîå,45.000278000000002,48.561943999999997,/oil-gas-field/filanovskogo,Filanovskogo,424289671751.504028320312500,4260165.265999999828637,1109,Middle Caspian Basin,p,1,409082547603.734008789062500,6944516.891999999992549,SEA
19,1,19,1,19,19,Ìóðàâëåíêî,ÀÎ «Ãàçïðîìíåôòü-Íîÿáðüñêíåôòåãàç»,Ñóãìóòñêîå ìåñòîðîæäåíèå,oil,123.769999999999996,íåôòÿíîå,63.813409999999998,73.578180000000003,/oil-gas-field/sugmutskoe,Sugmutskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
20,1,20,1,20,20,Ãóáêèíñêèé,ÀÎ «Ãàçïðîìíåôòü-Íîÿáðüñêíåôòåãàç»,Ìåðåòîÿõèíñêîå ìåñòîðîæäåíèå,oil-gas,120.000000000000000,íåôòåãàçîâîå,64.590299999999999,74.665830000000000,/oil-gas-field/meretoyahinskoe,Meretoyahinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
21,1,21,1,21,21,Íèæíåâàðòîâñê,ÀÎ «Òîìñêíåôòü» ÂÍÊ,Âàõñêîå ìåñòîðîæäåíèå,oil,101.599999999999994,íåôòÿíîå,60.889704000000002,78.987578999999997,/oil-gas-field/vakhskoe,Vakhskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
22,1,22,1,22,22,Íàäûì,ÎÎÎ «Ãàçïðîì íåôòü Íîâûé Ïîðò»,Íîâîïîðòîâñêîå ìåñòîðîæäåíèå,oil-gas-condensate,100.000000000000000,íåôòåãàçîêîíäåíñàòíîå,67.781218999999993,72.559203999999994,/oil-gas-field/novoportovoe,Novoportovoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
23,1,23,1,23,23,Íîâûé Óðåíãîé,ÎÎÎ «ÐÍ-Ïóðíåôòåãàç»,Ñåâåðî-Õàðàìïóðñêîå ìåñòîðîæäåíèå,gas-oil,88.000000000000000,ãàçîíåôòÿíîå,64.227005000000005,79.568911000000000,/oil-gas-field/severo-kharampurskoye,Severo Kharampurskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
24,1,24,1,24,24,Ãóáêèíñêèé,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Þæíî-Õàðàìïóðñêîå ìåñòîðîæäåíèå,oil-gas,88.000000000000000,íåôòåãàçîâîå,63.927613000000001,79.647102000000004,/oil-gas-field/south-kharampur,South Kharampur,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
25,1,25,1,25,25,Íîâûé Óðåíãîé,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Õàðàìïóðñêîå ìåñòîðîæäåíèå,oil-gas-condensate,80.000000000000000,íåôòåãàçîêîíäåíñàòíîå,63.904772000000001,79.707183999999998,/oil-gas-field/harampurskoe,Harampurskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
26,1,26,1,26,26,ïãò Íîãëèêè,ÎÎÎ «Ãàçïðîìíåôòü-Ñàõàëèí»,Ìåñòîðîæäåíèå Íåïòóí (Àÿøñêèé ó÷àñòîê),oil,80.000000000000000,íåôòÿíîå,52.360833000000000,144.096944000000008,/oil-gas-field/neptun,Neptun,203974244217.566986083984375,3086468.657999999821186,1321,Deryugin Basin, ,0,10059528710210.796875000000000,88017714.201000005006790,SEA
